universidad,universidad_nombre,ccaa,tipo_fuente,codigo,nombre,acronimo,responsable,unidad,area,lineas,n_lineas,calidad_lineas,palabras_clave,descripcion,servicios,equipamiento,oferta_tecnologica,url,web,tipo_registro,extras,fichero_origen
UGR,Universidad de Granada,Andalucía,extraido,tic-123-grupo-de-investigacion-en-senale,TIC-123: Procesado de Señal y Comunicaciones (PSC),,,,TIC,,0,nombre,,"El grupo de investigación TIC-123: Grupo de Investigación en Señales, Telemática y Comunicaciones (GSTC) está compuesto por investigadores integrados en el Departamento de Teoría de la Señal, Telemática y Comunicaciones (TSTC) de la Universidad de Granada (UGR) . Las principales líneas de investigación están relacionadas con la calidad de servicio y seguridad en redes. Ellas son las siguientes: - Aplicaciones telemáticas y redes . - Protocolos y Servicios para Transmisión Multimedia (VoIP) . - Sistemas de detección y respuesta ante intrusión (IDRS) . - Teleenseñanza . Página web del grupo Mapa X -3.6270236995 37.1952071956 -3.6230236995 37.1992071956 1 822 /cms/places/merengue_content_info/73/822/?lang=es 37.1972071956 -3.6250236995 TIC-123: Procesado de Señal y Comunicaciones (PSC) /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/tic/grupos-de-investigacion/tic-123-grupo-de-investigacion-en-senales-telematica-y-comunicaciones-gstc/,http://www.ugr.es,grupo,"{""sector"": ""Tecnologías de la Información y las Comunicaciones"", ""slug"": ""tic-123-grupo-de-investigacion-en-senales-telematica-y-comunicaciones-gstc""}",UGR_groups.csv
UGR,Universidad de Granada,Andalucía,extraido,tic-127-tecnicas-digitales-ditec,TIC-127: Técnicas Digitales (DiTEC),,,,TIC,,0,nombre,,"El grupo de Investigación TIC-127: Técnicas Digitales (DiTEC) está formado por un grupo de profesores del Departamento de Electrónica y Tecnología de Computadores de la Universidad de Granada, con una amplia experiencia en el diseño de sistemas digitales. Desde su fundación, en 1995, el grupo se ha centrado en la investigación, desarrollo y protección de sistemas para el procesamiento digital. En este sentido, las actividades del grupo están dirigidas a abordar diversos retos definidos en las directrices europeas y nacionales: Economía, sociedad y cultura digitales. Seguridad, protección y defensa. Transporte sostenible, inteligente, conectado e integrado. Para ello, el grupo mantiene abiertas en la actualidad, como principales líneas de investigación: Seguridad hardware e integración con Blockchain en sistemas IoT. Diseño de criptoprocesadores para seguridad en servidores. Instrumentación biomédica. Protección de la Propiedad Intelectual de módulos IP. Sistemas vestibles de monitorización de señales biométricas. Gestión Inteligente de Energía. DiTEC, aparte de sus actividades de I+D, proporciona diversos servicios a entidades y empresas mediante transferencia orientada a: Diseño de criptoprocesadores y aceleradores hardware para procesamiento de señales. Diseño de sistemas IoT seguros mediante electrónica reconfigurable. Diseño de sistemas para instrumentación biomédica. Diseño y gestión de sistemas IoT para gestión inteligente de energía. Mapa X -3.61068692348 37.1769454143 -3.60668692348 37.1809454143 1 828 /cms/places/merengue_content_info/73/828/?lang=es 37.1789454143 -3.60868692348 TIC-127: Técnicas Digitales (DiTEC) /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/tic/grupos-de-investigacion/tic-127-tecnicas-digitales-ditec/,http://www.ugr.es,grupo,"{""sector"": ""Tecnologías de la Información y las Comunicaciones"", ""slug"": ""tic-127-tecnicas-digitales-ditec""}",UGR_groups.csv
UGR,Universidad de Granada,Andalucía,extraido,tic-131-electromagnetismo-de-granada-geg,TIC-131: Electromagnetismo de Granada (GEG),,,,TIC,,0,nombre,,"El grupo de investigación TIC-131: Electromagnetismo de Granada (GEG) trabaja en la simulación mediante ordenador de problemas electromagnéticos. El rango de aplicación dentro de esta línea, abarca desde el diseño de sistemas de comunicación (guías de ondas, fibras ópticas, antenas y radar) a problemas de compatibilidad electromagnética, pasando por el estudio de efectos biológicos del campo electromagnético y aplicaciones médicas e industriales de las microondas. Por otro lado, el grupo también investiga la aplicación de los radares de penetración en tierra o georradares en distintos ámbitos como la optimización de la explotación en canteras, optimización de recursos en excavaciones arqueológicas o el estudio de la conservación de edificios de interés arquitectónico. Sus líneas de investigación son las siguientes: - Electromagnetismo. - Compatibilidad electromagnética. - Efectos biológicos de los campos electromagnéticos. - Miniaturización. - Algoritmos de optimización. - Diseño de antenas. - Efectos de rayos sobre estructuras: aviones, redes eléctricas. - Detección de tumores de mama. - Aplicación de radares de penetración en tierra (GPR). Página web del grupo Mapa X -3.61068692348 37.1769454143 -3.60668692348 37.1809454143 1 834 /cms/places/merengue_content_info/73/834/?lang=es 37.1789454143 -3.60868692348 TIC-131: Electromagnetismo de Granada (GEG) /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/tic/grupos-de-investigacion/tic-131-electromagnetismo-de-granada-geg/,http://www.ugr.es,grupo,"{""sector"": ""Tecnologías de la Información y las Comunicaciones"", ""slug"": ""tic-131-electromagnetismo-de-granada-geg""}",UGR_groups.csv
UGR,Universidad de Granada,Andalucía,extraido,tic-157-sistemas-concurrentes,TIC-157: Sistemas concurrentes (SSCC),,,,TIC,,0,nombre,,"El grupo de investigación TIC-157: Sistemas concurrentes está compuesto por un equipo multidisciplinar, entre los cuales hay físicos, ingenieros informáticos y de telecomunicaciones del Departamento de Lenguajes y Sistemas Informáticos de la E.T.S. de Ingenierías Informática y de Telecomunicaciones de la Universidad de Granada Los objetivos fundamentales del grupo se centran en el estudio de los aspectos teóricos y aplicados del desarrollo del software (métodos, técnicas, lenguajes y herramientas) en sistemas concurrentes, empotrados y de tiempo real, aplicables en especial a dominios como los sistemas de control, de telecomunicaciones, domóticos y de instrumentación. Sus lineas de investigación son las siguientes: - Biología de sistemas . - Verificación de software asistido por ordenador . - Sistemas domóticos ubicuos y de inteligencia ambiental . - Sistemas distribuidos de medición y de instrumentación . - Plataformas software para entornos empotrados y dispositivos móviles . - Middleware para la integración de redes, servicios y sistemas. - Métodos formales en sistemas concurrentes . - Desarrollo de aplicaciones móviles . Página web del grupo Mapa X -3.6270236995 37.1952071956 -3.6230236995 37.1992071956 1 844 /cms/places/merengue_content_info/73/844/?lang=es 37.1972071956 -3.6250236995 TIC-157: Sistemas concurrentes (SSCC) /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/tic/grupos-de-investigacion/tic-157-sistemas-concurrentes/,http://www.ugr.es,grupo,"{""sector"": ""Tecnologías de la Información y las Comunicaciones"", ""slug"": ""tic-157-sistemas-concurrentes""}",UGR_groups.csv
UGR,Universidad de Granada,Andalucía,extraido,tic-164-especificacion-diseno-y-evolucio,"TIC-164: Especificación, diseño y evolución de software",,,,TIC,,0,nombre,,"El grupo de investigación TIC-164: Especificación, diseño y evolución de software GEDES , de una amplia trayectoria, ha realizado numerosas investigaciones en el ámbito del desarrollo de software y ha estado siempre en la vanguardia de la construcción y utilización ade nuevas técnicas y herramientas durante el proceso de elaboración del software. GEDES siempre se ha caracterizado por la búsqueda de la calidad de los productos software que genera, realizándolo desde diversos puntos de vista como son la evolución del software, el diseño para todos, la usabilidad, la personalización y la adaptación de los productos diseñados, la ética, el uso de nuevos dispositivos, etc. Con el objeto de mantener la calidad en los productos que se diseñan y se desarrollan por los miembros del grupo las investigaciones que realizan están en el ámbito de las últimas tecnologías, tanto en el desarrollo de software como en el uso de dispositivos tecnológicos de última generación Los conocimientos del grupo GEDES se han aplicado a diversos campos, como son la educación, la sanidad, la discapacidad, el marketing o el ocio electrónico. Las actividades del grupo se pueden seguir a través de diversas redes sociales: LinkedIn , Twitter , Facebook y Google+ Sus líneas de investigación son las siguientes: - Aprendizaje basado en juegos (Game-based learning) . - Sistemas colaborativos e interactivos . - Presentación del conocimiento, sistemas hipermedia y sistemas Web . - Modelos evolutivos y adaptativos de sistemas de información . - Metodologías de desarrollo de software avanzadas . - Ingeniería de la Usabilidad y Diseño Centrado en el Usuario . - Informática y accesibilidad . - Ética informática . - Enseñanza y nuevas tecnologías . - Diseño de juegos y aplicación de procesos de gamificación . - Calidad del software . Página web del grupo Mapa X -3.6270236995 37.1952071956 -3.6230236995 37.1992071956 1 2380 /cms/places/merengue_content_info/73/2380/?lang=es 37.1972071956 -3.6250236995 TIC-164: Especificación, diseño y evolución de software /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/tic/grupos-de-investigacion/tic-164-especificacion-diseno-y-evolucion-de-software/,http://www.ugr.es,grupo,"{""sector"": ""Tecnologías de la Información y las Comunicaciones"", ""slug"": ""tic-164-especificacion-diseno-y-evolucion-de-software""}",UGR_groups.csv
UGR,Universidad de Granada,Andalucía,extraido,tic-167-informatica-grafica,TIC-167: Informática gráfica y realidad virtual,,,,TIC,,0,nombre,,"El grupo de investigación TIC-167: Informática Gráfica y Realidad Virtual pretende promover y apoyar la investigación en Informática Gráfica y Realidad Virtual. Está integrado en el Centro de Investigación en Tecnologías de La Información y de las Comunicaciones de la Universidad De Granada (CITIC-UGR) y cuenta con un Laboratorio de Realidad Virtual en el que dispone de sistemas de realidad virtual, dispositivos de interacción háptica y escáneres 3D. Entre otros, ofrecen servicios de digitalización 3D, creación de mundos virtuales, visualización inmersiva y desarrollo de software gráfico interactivo y software de evaluación y análisis a la Universidad de Granada, otros organismos públicos y empresas privadas. Sus principales líneas de investigación son las siguientes: - Realidad Virtual y Aumentada . - Sistemas de información 3D para patrimonio. - Digitalización y documentación 3D de patrimonio histórico. - Representación y Visualización de modelos 3D para aplicaciones médicas. - Visualización expresiva. - Algoritmos para sistemas de información geográfica . - Programación de GPU . - Análisis y simulación. Página web del grupo Mapa X -3.6270236995 37.1952071956 -3.6230236995 37.1992071956 1 876 /cms/places/merengue_content_info/73/876/?lang=es 37.1972071956 -3.6250236995 TIC-167: Informática gráfica y realidad virtual /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/tic/grupos-de-investigacion/tic-167-informatica-grafica/,http://www.ugr.es,grupo,"{""sector"": ""Tecnologías de la Información y las Comunicaciones"", ""slug"": ""tic-167-informatica-grafica""}",UGR_groups.csv
UGR,Universidad de Granada,Andalucía,extraido,modelos-de-decision-y-optimizacion-modo,TIC-169: Modelos de Decisión y Optimización (MODO),,,,TIC,,0,nombre,,"La creación del Grupo de investigación TIC-169: Modelos de Decisión y Optimización (MODO) se hizo al amparo del II Plan Andaluz de Investigación en el año 2001, pero en el terreno de la Inteligencia Artificial sus integrantes mantienen una importante actividad científica desde finales de los 70, que está acreditada por una intensa y constante participación en proyectos de investigación, contratos y convenios de I+D y congresos nacionales e internacionales reconocida por una larga lista de publicaciones en revistas líderes en sus campos de especialización. El Grupo MODO se ha especializado en diferentes metodologías y tecnologías basadas en Inteligencia Artificial que se han aplicado y se aplican con éxito en áreas tales como: Vigilancia de máxima cobertura y mínimo costo de urbanizaciones, parques tecnológicos y polígonos industriales. Organización de patrullas, equipos y cuadrantes de trabajo. Modelos de interacción persona-computador. Diseño de rutas turísticas y de transporte ajustadas a necesidades especiales de los usuarios. Negociación de conflictos y consenso. Optimización de recursos físicos y materiales. La experiencia del Grupo MODO en esas áreas de transferencia, innovación y desarrollo está avalada por diferentes proyectos, contratos y convenios realizados con empresas del entorno local (principalmente las asociadas al Campus de Excelencia Internacional BioTic), nacional (ACERALIA, BASE, CEPSA, CIMA, FUJITSU-ESP, IKERLAN, NAVANTIA o TEKNIKER) e internacional (Alemania, Argentina, Brasil, Cuba, Hungría, Italia, México, Perú, Polonia y República Democrática del Congo). Los Redes Científicas que coordinan y mantienen los miembros de MODO con otros grupos de trabajo en todas las partes del mundo hacen que MODO sea un perfecto embajador para la I+D+I colaborativa internacional . Sus principales líneas de investigación son las siguientes: - Modelos de decisión unipersonal y en grupo. - Modelos de optimización de recursos. - Sistemas automatizados de decisión. - Logistica y planificación. Página web del grupo Mapa X -3.6270236995 37.1952071956 -3.6230236995 37.1992071956 1 909 /cms/places/merengue_content_info/73/909/?lang=es 37.1972071956 -3.6250236995 TIC-169: Modelos de Decisión y Optimización (MODO) /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/tic/grupos-de-investigacion/modelos-de-decision-y-optimizacion-modo/,http://www.ugr.es,grupo,"{""sector"": ""Tecnologías de la Información y las Comunicaciones"", ""slug"": ""modelos-de-decision-y-optimizacion-modo""}",UGR_groups.csv
UGR,Universidad de Granada,Andalucía,extraido,sistemas-inteligentes,TIC-175: Grupo de Sistemas inteligentes (GSi),,,,TIC,,0,nombre,,"El grupo de investigación de Sistemas Inteligentes (GSi) de la Universidad de Granada desarrolla su investigación dentro de diversos temas de vanguardia en Inteligencia Artificial desde 1993. Entre estos temas destacan el desarrollo de técnicas de Inteligencia Artificial Explicable a través de Sistemas Difusos, la resolución de problemas con técnicas de Big Data , así como automatizar la generación de experiencia a partir del análisis de datos, con el objetivo de alimentar, entrenar y mejorar procesos clave en sistemas cognitivos (representación del conocimiento, razonamiento sobre acciones y aprendizaje). El propósito final es impactar al máximo en la cadena de valor de los datos, transformándolos en conocimiento, para desarrollar sistemas de ayuda a la decisión en aplicaciones que requieren toma de decisiones secuenciales tales como Medicina, Transporte Inteligente y Analítica Predictiva y Prescriptiva. Por otra parte el grupo tiene además una amplia experiencia en transferencia de conocimiento, tanto en contratos con empresas como en la creación de dos spin-offs relacionadas con Inteligencia Artificial. Página web del grupo Mapa X -3.6270236995 37.1952071956 -3.6230236995 37.1992071956 1 919 /cms/places/merengue_content_info/73/919/?lang=es 37.1972071956 -3.6250236995 TIC-175: Grupo de Sistemas inteligentes (GSi) /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/tic/grupos-de-investigacion/sistemas-inteligentes/,http://www.ugr.es,grupo,"{""sector"": ""Tecnologías de la Información y las Comunicaciones"", ""slug"": ""sistemas-inteligentes""}",UGR_groups.csv
UGR,Universidad de Granada,Andalucía,extraido,AGR-269,Tecnologías avanzadas de producción y formulación de biofertilizantes,,,,AGR,,0,nombre,,"El grupo de investigación AGR-269 Tecnologías avanzadas de producción y formulación de biofertilizantes dedica su investigación principal a estudios de Bioefectores y Bioestimulantes . Además, tiene conocimiento y experiencia en todo tipo de microorganismos y en la producción de varios metabolitos microbianos y se ha dedicado (durante 20 años) a la producción y formulación de inoculantes de microorganismos del suelo y de su característica morfológica, fisiológica y bioquímica. El grupo consta con un Laboratorio de Fertilizantes de referencia mundial y de actividad internacional con otros grupos de investigación de Italia, Turquía, Alemania, Bulgaria, Polonia, Brasil, Holanda, Suecia, Finlandia, Serbia y Dinamarca. Es recomendado como grupo pionero en la producción y formulación de biofertilizantes a nivel mundial por el Instituto Virtual de Fertilizantes de los EE. UU, por las siguientes destrezas del grupo: a mplia experiencia en todos los momentos del desarrollo de un producto biotecnológico; producción y formulación de varias combinaciones de bio-preparaciones; estudio de los puntos críticos de un producto-bioefector o bioestimulante y garante de su eficacia a lo largo de su almacenamiento y después de su aplicación en los sistemas suelo-planta; desarrollo de procesos biotecnológicos y los respetivos productos a un precio bajo. Las principales líneas de investigación son las siguientes: - Procesos biotecnológicos de fermentación. - Procesos biotecnológicos basados en células y enzimas inmovilizadas. - Bioefectores y bioestimulantes. - Interacciones planta-microorganismo. Página web del grupo Mapa X -3.61068692348 37.1769454143 -3.60668692348 37.1809454143 1 5245 /cms/places/merengue_content_info/73/5245/?lang=es 37.1789454143 -3.60868692348 AGR-269 Tecnologías avanzadas de producción y formulación de biofertilizantes /media/merengue/img/map/default_map_icon.png 1",,,,https://ofertaimasd.ugr.es/agr/grupos-de-investigacion/agr-269-tecnologias-avanzadas-de-produccion-y-formulacion-de-biofertilizantes/,http://www.ugr.es,grupo,"{""sector"": ""Agroindustrial y Alimentación"", ""slug"": ""agr-269-tecnologias-avanzadas-de-produccion-y-formulacion-de-biofertilizantes""}",UGR_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM954,"ACTIVIDAD FÍSICA, PROMOCIÓN DE VALORES, Y EDUCACIÓN",,MANUEL TOMÁS ABAD ROBLES,,HUM,,0,nombre,,,,,,,www.uhu.es,grupo,"{""n_miembros"": ""173""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ190,ADMINISTRACIÓN Y MODELIZACIÓN DE ORGANIZACIONES,,JUAN JOSÉ GARCÍA MACHADO,,SEJ,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""718""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM648,"AGORA, GRUPO DE ESTUDIOS EN INVESTIGACIONES EDUCOMUCATIVAS",,JOSE IGNACIO AGUADED GOMEZ,,HUM,,0,nombre,,,,,,,http://www.uhu.es/agora/,grupo,"{""n_miembros"": ""650""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,FQM141,ANALISIS MEDIOAMBIENTAL Y BIOANALISIS,,Tamara Carmen García Barrera,,FQM,,0,nombre,,,,,,,http://www.uhu.es/rensma/presentacion-amabb/,grupo,"{""n_miembros"": ""149""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,RNM315,ANALISIS Y PLANIFICACION DEL MEDIO NATURAL,,JUAN CARLOS GUTIÉRREZ ESTRADA,,RNM,,0,nombre,,,,,,,www.uhu.es/apmn/apmn.htm,grupo,"{""n_miembros"": ""688""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM433,"ANDALUCÍA Y AMÉRICA EN LA EDAD MODERNA Y CONTEMPORÁNEA. FACTORES ECONÓMICOS, SOCIALES Y CULTURALES",,MARIA LUISA CANDAU CHACON,,HUM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""69""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,FQM310,"ANÁLISIS AGROALIMENTARIO, SALUD Y ECONOMÍA CIRCULAR",,Mª ÁNGELES FERNÁNDEZ RECAMALES,,FQM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""563""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ677,APPLIED BUSINESS ECONOMICS AND FINANCE,,ANTONIO ANIBAL GOLPE MOYA,,SEJ,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""52""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM1135,ARQUEOLOGÍA PREHISTÓRICA DEL SUROESTE DE IBERIA,,JUAN CARLOS VERA RODRIGUEZ,,HUM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""99""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,BIO214,BIOTECNOLOGIA DE ALGAS,,Carlos Vílchez Lobato,,BIO,,0,nombre,,,,,,,https://www.uhu.es/rensma/,grupo,"{""n_miembros"": ""172""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,RNM324,BIRDLAND. AVES DE MEDIOS AGRARIOS Y OTROS AMBIENTES HUMANIZADOS,,José Prenda Marín,,RNM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""166""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,CTS1059,CENTRO DE ESTUDIOS PARA LA INVESTIGACIÓN APLICADA EN SALUD MENTAL A LO LARGO DEL CICLO VITAL,,RAFAEL T. ANDUJAR BARROSO,,CTS,,0,nombre,,,,,,,www.uhu.es,grupo,"{""n_miembros"": ""527""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,CTS530,COGNICION Y ADAPTACION,,ANDRÉS MOLERO CHAMIZO,,CTS,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""555""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,TEP192,CONTROL Y ROBÓTICA,,JOSE MANUEL ANDUJAR MARQUEZ,,TEP,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""267""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ575,DERECHO PÚBLICO PARA LA GOBERNANZA,,ROSA MARIA GILES CARNERO,,SEJ,,0,nombre,,,,,,,www.uhu.es,grupo,"{""n_miembros"": ""216""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ397,"DERECHO, ECONOMÍA Y SOCIEDAD",,MARÍA ROSARIO LEÑERO BOHÓRQUEZ,,SEJ,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""749""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM604,DESARROLLO DE ESTILOS DE VIDA EN ELCICLO VITAL Y PROMOCIÓN DE LA SALUD,,RAMÓN MENDOZA BERJANO,,HUM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""627""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,RNM311,ECOLOGÍA Y MEDIO AMBIENTE,,Eloy Castellanos Verdugo,,RNM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""143""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ110,ECONOMIA AGRARIA,,Juan Diego Borrero Sánchez,,SEJ,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""1012""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ640,ECONOMÍA Y FINANZAS EMPÍRICAS,,DAVID TOSCANO PARDO,,SEJ,,0,nombre,,,,,,,www.uhu.es,grupo,"{""n_miembros"": ""263""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM643,"EDUCACIÓN, MOTRICIDAD E INVESTIGACIÓN ONUBENSE",,BARTOLOMÉ JESÚS ALMAGRO TORRES,,HUM,,0,nombre,,,,,,,http://www.uhu.es/emotion,grupo,"{""n_miembros"": ""177""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ057,"EFICIENCIA, INNOVACIÓN Y CALIDAD EN LA ADMINISTRACIÓN PÚBLICA",,FRANCISCO AGUADO CORREA,,SEJ,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""704""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM420,EL APRENDIZAJE DE LA DEMOCRACIA EN ANDALUCIA,,MARIA ANTONIA PEÑA GUERRERO,,HUM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""89""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ460,"EL DERECHO DE FAMILIA: EFECTOS PERSONALES, PATRIMONIALES Y PENALES. DE ROMA AL DERECHO ACTUAL",,FELIPE DEL PINO TOSCANO,,SEJ,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""751""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,FQM269,ELECTROQUIMICA APLICADA,,JOSE CORONADA CARBAJO TIMOTEO,,FQM,,0,nombre,,,,,,,www.uhu.es/giea,grupo,"{""n_miembros"": ""6""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,TEP182,ELECTROTECNIA Y ELECTRONICA DE LA RABIDA,,PATRICIO SALMERON REVUELTA,,TEP,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""40""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM657,ENSEÑANZA DE LENGUAS:LA DIMENSION AFECTIVA/RESEARCH IN AFFECTIVE LANGUAGE LEARNING REALL,,FERNANDO DAVID RUBIO ALCALA,,HUM,,0,nombre,,,,,,,www.reall.es,grupo,"{""n_miembros"": ""254""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,CTS997,"EPIDEMIOLOGÍA CLÍNICA, AMBIENTAL Y TRANSFORMACIÓN SOCIAL",,Manuel Contreras LLanes,,CTS,,0,nombre,,,,,,,www.uhu.es,grupo,"{""n_miembros"": ""865""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,FQM276,ESPACIOS DE BANACH Y SISTEMAS DINÁMICOS,,ANTONIO ALGABA DURAN,,FQM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""46""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ437,ESTRATEGIAS DE INNOVACIÓN Y DESARROLLO EN LA EMPRESA TURÍSTICA,,Nuria del Carmen Porras Bueno,,SEJ,,0,nombre,,,,,,,http://www.uhu.es/GEIDETUR/,grupo,"{""n_miembros"": ""1017""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,FQM318,ESTRUCTURA DE LA MATERIA,,ISMAEL MARTEL BRAVO,,FQM,,0,nombre,,,,,,,www.uhu.es/gem/,grupo,"{""n_miembros"": ""27""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM621,ESTUDIOS CULTURALES EN EDUCACIÓN,,JUAN CARLOS GONZALEZ FARACO,,HUM,,0,nombre,,,,,,,https://www.uhu.es/vic.investigacion/grupos_def.php,grupo,"{""n_miembros"": ""221""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM1029,ESTUDIOS LINGÜÍSTICOS: DIACRONÍA/SINCRONÍA,,BEATRIZ RODRIGUEZ ARRIZABALAGA,,HUM,,0,nombre,,,,,,,www.uhu.es,grupo,"{""n_miembros"": ""93""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,SEJ216,ESTUDIOS SOCIALES E INTERVENCIÓN SOCIAL,,IVÁN RODRÍGUEZ PASCUAL,,SEJ,,0,nombre,,,,,,,https://www.eseis.es,grupo,"{""n_miembros"": ""253""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,FQM272,FISICA DE LIQUIDOS COMPLEJOS,,FELIPE JIMENEZ BLAS,,FQM,,0,nombre,,,,,,,http://felipejblas.com,grupo,"{""n_miembros"": ""109""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,RNM348,FISICA DE RADIACIONES Y MEDIO AMBIENTE (FRYMA),,JUAN PEDRO BOLÍVAR RAYA,,RNM,,0,nombre,,,,,,,http://uhu.es/noticieros/gi-fryma/,grupo,"{""n_miembros"": ""140""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM168,FORM. INIC. Y DESARROLLO PROF. DE PROFESORES (DESYM),,ANTONIO ALEJANDRO LORCA MARÍN,,HUM,,0,nombre,,,,,,,http://www.desym.es/,grupo,"{""n_miembros"": ""231""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,FQM370,FÍSICA SUBATÓMICA Y MOLECULAR,,JOSE RODRIGUEZ QUINTERO,,FQM,,0,nombre,,,,,,,www.uhu.es/fmc,grupo,"{""n_miembros"": ""62""}",UHU_groups.csv
UHU,Universidad de Huelva,Andalucía,extraido,HUM133,GAIA (GRUPO ANDALUZ INVESTIGACION EN EL AULA),,FRANCISCO JOSE POZUELOS ESTRADA,,HUM,,0,nombre,,,,,,,http://www.uhu.es/gaia-inm/,grupo,"{""n_miembros"": ""249""}",UHU_groups.csv
